,state_list,state_string,a_value_0,a_value_1,a_value_2,a_value_3,a_value_4,a_value_5,a_value_6,a_value_7,a_value_8
11641,"[1, 1, 0, 2, 2, 2, 0, 2, 1]",110222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11642,"[2, 1, 0, 2, 2, 2, 0, 2, 1]",210222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11643,"[0, 2, 0, 2, 2, 2, 0, 2, 1]",020222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11644,"[1, 2, 0, 2, 2, 2, 0, 2, 1]",120222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11645,"[2, 2, 0, 2, 2, 2, 0, 2, 1]",220222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11646,"[0, 0, 1, 2, 2, 2, 0, 2, 1]",001222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11647,"[1, 0, 1, 2, 2, 2, 0, 2, 1]",101222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11648,"[2, 0, 1, 2, 2, 2, 0, 2, 1]",201222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11649,"[0, 1, 1, 2, 2, 2, 0, 2, 1]",011222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11650,"[1, 1, 1, 2, 2, 2, 0, 2, 1]",111222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11651,"[2, 1, 1, 2, 2, 2, 0, 2, 1]",211222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11652,"[0, 2, 1, 2, 2, 2, 0, 2, 1]",021222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11653,"[1, 2, 1, 2, 2, 2, 0, 2, 1]",121222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11654,"[2, 2, 1, 2, 2, 2, 0, 2, 1]",221222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11655,"[0, 0, 2, 2, 2, 2, 0, 2, 1]",002222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11656,"[1, 0, 2, 2, 2, 2, 0, 2, 1]",102222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11657,"[2, 0, 2, 2, 2, 2, 0, 2, 1]",202222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11658,"[0, 1, 2, 2, 2, 2, 0, 2, 1]",012222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11659,"[1, 1, 2, 2, 2, 2, 0, 2, 1]",112222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11660,"[2, 1, 2, 2, 2, 2, 0, 2, 1]",212222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11661,"[0, 2, 2, 2, 2, 2, 0, 2, 1]",022222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11662,"[1, 2, 2, 2, 2, 2, 0, 2, 1]",122222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11663,"[2, 2, 2, 2, 2, 2, 0, 2, 1]",222222021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11664,"[0, 0, 0, 0, 0, 0, 1, 2, 1]",000000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11665,"[1, 0, 0, 0, 0, 0, 1, 2, 1]",100000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11666,"[2, 0, 0, 0, 0, 0, 1, 2, 1]",200000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11667,"[0, 1, 0, 0, 0, 0, 1, 2, 1]",010000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11668,"[1, 1, 0, 0, 0, 0, 1, 2, 1]",110000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11669,"[2, 1, 0, 0, 0, 0, 1, 2, 1]",210000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11670,"[0, 2, 0, 0, 0, 0, 1, 2, 1]",020000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11671,"[1, 2, 0, 0, 0, 0, 1, 2, 1]",120000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11672,"[2, 2, 0, 0, 0, 0, 1, 2, 1]",220000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11673,"[0, 0, 1, 0, 0, 0, 1, 2, 1]",001000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11674,"[1, 0, 1, 0, 0, 0, 1, 2, 1]",101000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11675,"[2, 0, 1, 0, 0, 0, 1, 2, 1]",201000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11676,"[0, 1, 1, 0, 0, 0, 1, 2, 1]",011000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11677,"[1, 1, 1, 0, 0, 0, 1, 2, 1]",111000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11678,"[2, 1, 1, 0, 0, 0, 1, 2, 1]",211000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11679,"[0, 2, 1, 0, 0, 0, 1, 2, 1]",021000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11680,"[1, 2, 1, 0, 0, 0, 1, 2, 1]",121000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11681,"[2, 2, 1, 0, 0, 0, 1, 2, 1]",221000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11682,"[0, 0, 2, 0, 0, 0, 1, 2, 1]",002000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11683,"[1, 0, 2, 0, 0, 0, 1, 2, 1]",102000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11684,"[2, 0, 2, 0, 0, 0, 1, 2, 1]",202000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11685,"[0, 1, 2, 0, 0, 0, 1, 2, 1]",012000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11686,"[1, 1, 2, 0, 0, 0, 1, 2, 1]",112000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11687,"[2, 1, 2, 0, 0, 0, 1, 2, 1]",212000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11688,"[0, 2, 2, 0, 0, 0, 1, 2, 1]",022000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11689,"[1, 2, 2, 0, 0, 0, 1, 2, 1]",122000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11690,"[2, 2, 2, 0, 0, 0, 1, 2, 1]",222000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11691,"[0, 0, 0, 1, 0, 0, 1, 2, 1]",000100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11692,"[1, 0, 0, 1, 0, 0, 1, 2, 1]",100100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11693,"[2, 0, 0, 1, 0, 0, 1, 2, 1]",200100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11694,"[0, 1, 0, 1, 0, 0, 1, 2, 1]",010100121,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11695,"[1, 1, 0, 1, 0, 0, 1, 2, 1]",110100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11696,"[2, 1, 0, 1, 0, 0, 1, 2, 1]",210100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11697,"[0, 2, 0, 1, 0, 0, 1, 2, 1]",020100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11698,"[1, 2, 0, 1, 0, 0, 1, 2, 1]",120100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11699,"[2, 2, 0, 1, 0, 0, 1, 2, 1]",220100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11700,"[0, 0, 1, 1, 0, 0, 1, 2, 1]",001100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11701,"[1, 0, 1, 1, 0, 0, 1, 2, 1]",101100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11702,"[2, 0, 1, 1, 0, 0, 1, 2, 1]",201100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11703,"[0, 1, 1, 1, 0, 0, 1, 2, 1]",011100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11704,"[1, 1, 1, 1, 0, 0, 1, 2, 1]",111100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11705,"[2, 1, 1, 1, 0, 0, 1, 2, 1]",211100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11706,"[0, 2, 1, 1, 0, 0, 1, 2, 1]",021100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11707,"[1, 2, 1, 1, 0, 0, 1, 2, 1]",121100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11708,"[2, 2, 1, 1, 0, 0, 1, 2, 1]",221100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11709,"[0, 0, 2, 1, 0, 0, 1, 2, 1]",002100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11710,"[1, 0, 2, 1, 0, 0, 1, 2, 1]",102100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711,"[2, 0, 2, 1, 0, 0, 1, 2, 1]",202100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11712,"[0, 1, 2, 1, 0, 0, 1, 2, 1]",012100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11713,"[1, 1, 2, 1, 0, 0, 1, 2, 1]",112100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11714,"[2, 1, 2, 1, 0, 0, 1, 2, 1]",212100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11715,"[0, 2, 2, 1, 0, 0, 1, 2, 1]",022100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11716,"[1, 2, 2, 1, 0, 0, 1, 2, 1]",122100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11717,"[2, 2, 2, 1, 0, 0, 1, 2, 1]",222100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11718,"[0, 0, 0, 2, 0, 0, 1, 2, 1]",000200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11719,"[1, 0, 0, 2, 0, 0, 1, 2, 1]",100200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11720,"[2, 0, 0, 2, 0, 0, 1, 2, 1]",200200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11721,"[0, 1, 0, 2, 0, 0, 1, 2, 1]",010200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11722,"[1, 1, 0, 2, 0, 0, 1, 2, 1]",110200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11723,"[2, 1, 0, 2, 0, 0, 1, 2, 1]",210200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11724,"[0, 2, 0, 2, 0, 0, 1, 2, 1]",020200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11725,"[1, 2, 0, 2, 0, 0, 1, 2, 1]",120200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11726,"[2, 2, 0, 2, 0, 0, 1, 2, 1]",220200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11727,"[0, 0, 1, 2, 0, 0, 1, 2, 1]",001200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11728,"[1, 0, 1, 2, 0, 0, 1, 2, 1]",101200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11729,"[2, 0, 1, 2, 0, 0, 1, 2, 1]",201200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11730,"[0, 1, 1, 2, 0, 0, 1, 2, 1]",011200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11731,"[1, 1, 1, 2, 0, 0, 1, 2, 1]",111200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11732,"[2, 1, 1, 2, 0, 0, 1, 2, 1]",211200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11733,"[0, 2, 1, 2, 0, 0, 1, 2, 1]",021200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11734,"[1, 2, 1, 2, 0, 0, 1, 2, 1]",121200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11735,"[2, 2, 1, 2, 0, 0, 1, 2, 1]",221200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11736,"[0, 0, 2, 2, 0, 0, 1, 2, 1]",002200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11737,"[1, 0, 2, 2, 0, 0, 1, 2, 1]",102200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11738,"[2, 0, 2, 2, 0, 0, 1, 2, 1]",202200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11739,"[0, 1, 2, 2, 0, 0, 1, 2, 1]",012200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11740,"[1, 1, 2, 2, 0, 0, 1, 2, 1]",112200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11741,"[2, 1, 2, 2, 0, 0, 1, 2, 1]",212200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11742,"[0, 2, 2, 2, 0, 0, 1, 2, 1]",022200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11743,"[1, 2, 2, 2, 0, 0, 1, 2, 1]",122200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11744,"[2, 2, 2, 2, 0, 0, 1, 2, 1]",222200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11745,"[0, 0, 0, 0, 1, 0, 1, 2, 1]",000010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11746,"[1, 0, 0, 0, 1, 0, 1, 2, 1]",100010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11747,"[2, 0, 0, 0, 1, 0, 1, 2, 1]",200010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11748,"[0, 1, 0, 0, 1, 0, 1, 2, 1]",010010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11749,"[1, 1, 0, 0, 1, 0, 1, 2, 1]",110010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11750,"[2, 1, 0, 0, 1, 0, 1, 2, 1]",210010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11751,"[0, 2, 0, 0, 1, 0, 1, 2, 1]",020010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11752,"[1, 2, 0, 0, 1, 0, 1, 2, 1]",120010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11753,"[2, 2, 0, 0, 1, 0, 1, 2, 1]",220010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11754,"[0, 0, 1, 0, 1, 0, 1, 2, 1]",001010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11755,"[1, 0, 1, 0, 1, 0, 1, 2, 1]",101010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11756,"[2, 0, 1, 0, 1, 0, 1, 2, 1]",201010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11757,"[0, 1, 1, 0, 1, 0, 1, 2, 1]",011010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11758,"[1, 1, 1, 0, 1, 0, 1, 2, 1]",111010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11759,"[2, 1, 1, 0, 1, 0, 1, 2, 1]",211010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11760,"[0, 2, 1, 0, 1, 0, 1, 2, 1]",021010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11761,"[1, 2, 1, 0, 1, 0, 1, 2, 1]",121010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11762,"[2, 2, 1, 0, 1, 0, 1, 2, 1]",221010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11763,"[0, 0, 2, 0, 1, 0, 1, 2, 1]",002010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11764,"[1, 0, 2, 0, 1, 0, 1, 2, 1]",102010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11765,"[2, 0, 2, 0, 1, 0, 1, 2, 1]",202010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11766,"[0, 1, 2, 0, 1, 0, 1, 2, 1]",012010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11767,"[1, 1, 2, 0, 1, 0, 1, 2, 1]",112010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11768,"[2, 1, 2, 0, 1, 0, 1, 2, 1]",212010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11769,"[0, 2, 2, 0, 1, 0, 1, 2, 1]",022010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11770,"[1, 2, 2, 0, 1, 0, 1, 2, 1]",122010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11771,"[2, 2, 2, 0, 1, 0, 1, 2, 1]",222010121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11772,"[0, 0, 0, 1, 1, 0, 1, 2, 1]",000110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11773,"[1, 0, 0, 1, 1, 0, 1, 2, 1]",100110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11774,"[2, 0, 0, 1, 1, 0, 1, 2, 1]",200110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11775,"[0, 1, 0, 1, 1, 0, 1, 2, 1]",010110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11776,"[1, 1, 0, 1, 1, 0, 1, 2, 1]",110110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11777,"[2, 1, 0, 1, 1, 0, 1, 2, 1]",210110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11778,"[0, 2, 0, 1, 1, 0, 1, 2, 1]",020110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11779,"[1, 2, 0, 1, 1, 0, 1, 2, 1]",120110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11780,"[2, 2, 0, 1, 1, 0, 1, 2, 1]",220110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11781,"[0, 0, 1, 1, 1, 0, 1, 2, 1]",001110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11782,"[1, 0, 1, 1, 1, 0, 1, 2, 1]",101110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11783,"[2, 0, 1, 1, 1, 0, 1, 2, 1]",201110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11784,"[0, 1, 1, 1, 1, 0, 1, 2, 1]",011110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,"[1, 1, 1, 1, 1, 0, 1, 2, 1]",111110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11786,"[2, 1, 1, 1, 1, 0, 1, 2, 1]",211110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11787,"[0, 2, 1, 1, 1, 0, 1, 2, 1]",021110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11788,"[1, 2, 1, 1, 1, 0, 1, 2, 1]",121110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11789,"[2, 2, 1, 1, 1, 0, 1, 2, 1]",221110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11790,"[0, 0, 2, 1, 1, 0, 1, 2, 1]",002110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11791,"[1, 0, 2, 1, 1, 0, 1, 2, 1]",102110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11792,"[2, 0, 2, 1, 1, 0, 1, 2, 1]",202110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11793,"[0, 1, 2, 1, 1, 0, 1, 2, 1]",012110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11794,"[1, 1, 2, 1, 1, 0, 1, 2, 1]",112110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11795,"[2, 1, 2, 1, 1, 0, 1, 2, 1]",212110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11796,"[0, 2, 2, 1, 1, 0, 1, 2, 1]",022110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11797,"[1, 2, 2, 1, 1, 0, 1, 2, 1]",122110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11798,"[2, 2, 2, 1, 1, 0, 1, 2, 1]",222110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11799,"[0, 0, 0, 2, 1, 0, 1, 2, 1]",000210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11800,"[1, 0, 0, 2, 1, 0, 1, 2, 1]",100210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11801,"[2, 0, 0, 2, 1, 0, 1, 2, 1]",200210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11802,"[0, 1, 0, 2, 1, 0, 1, 2, 1]",010210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11803,"[1, 1, 0, 2, 1, 0, 1, 2, 1]",110210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11804,"[2, 1, 0, 2, 1, 0, 1, 2, 1]",210210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11805,"[0, 2, 0, 2, 1, 0, 1, 2, 1]",020210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11806,"[1, 2, 0, 2, 1, 0, 1, 2, 1]",120210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11807,"[2, 2, 0, 2, 1, 0, 1, 2, 1]",220210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11808,"[0, 0, 1, 2, 1, 0, 1, 2, 1]",001210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11809,"[1, 0, 1, 2, 1, 0, 1, 2, 1]",101210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11810,"[2, 0, 1, 2, 1, 0, 1, 2, 1]",201210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11811,"[0, 1, 1, 2, 1, 0, 1, 2, 1]",011210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11812,"[1, 1, 1, 2, 1, 0, 1, 2, 1]",111210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11813,"[2, 1, 1, 2, 1, 0, 1, 2, 1]",211210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11814,"[0, 2, 1, 2, 1, 0, 1, 2, 1]",021210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11815,"[1, 2, 1, 2, 1, 0, 1, 2, 1]",121210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11816,"[2, 2, 1, 2, 1, 0, 1, 2, 1]",221210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11817,"[0, 0, 2, 2, 1, 0, 1, 2, 1]",002210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11818,"[1, 0, 2, 2, 1, 0, 1, 2, 1]",102210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11819,"[2, 0, 2, 2, 1, 0, 1, 2, 1]",202210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11820,"[0, 1, 2, 2, 1, 0, 1, 2, 1]",012210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11821,"[1, 1, 2, 2, 1, 0, 1, 2, 1]",112210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11822,"[2, 1, 2, 2, 1, 0, 1, 2, 1]",212210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11823,"[0, 2, 2, 2, 1, 0, 1, 2, 1]",022210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11824,"[1, 2, 2, 2, 1, 0, 1, 2, 1]",122210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11825,"[2, 2, 2, 2, 1, 0, 1, 2, 1]",222210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11826,"[0, 0, 0, 0, 2, 0, 1, 2, 1]",000020121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11827,"[1, 0, 0, 0, 2, 0, 1, 2, 1]",100020121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11828,"[2, 0, 0, 0, 2, 0, 1, 2, 1]",200020121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11829,"[0, 1, 0, 0, 2, 0, 1, 2, 1]",010020121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11830,"[1, 1, 0, 0, 2, 0, 1, 2, 1]",110020121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11831,"[2, 1, 0, 0, 2, 0, 1, 2, 1]",210020121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11832,"[0, 2, 0, 0, 2, 0, 1, 2, 1]",020020121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11833,"[1, 2, 0, 0, 2, 0, 1, 2, 1]",120020121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
